,Found as,Full name,InDefinitiveList,Start,End,PositionOfFirstToken,Sentence_species,InReferenceList,Location,Original Tokenised Text,Start_Token,End_Token,Start_Index,End_Index,Sentence_location,NZGazAnt,NZGaz,ScarNZ,ScarGlobal,GeoNamesNZ,GeoNamesAnt,GeoNames,exactMatch,Close_Match_NZGazAnt,Close_Match_NZGaz,Close_Match_ScarNZ,Close_Match_ScarGlobal,Close_Match_GeoNamesNZ,Close_Match_GeoNamesAnt,Close_Match,PartialMatch_NZGazAnt,PartialMatch_NZGaz,PartialMatch_ScarNZ,PartialMatch_ScarGlobal,PartialMatch_GeoNamesNZ,PartialMatch_GeoNamesAnt,PartialMatch,inNZ,inAntarctica,Found
31,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,7430,7431,38953,38963,Mite dispersal among the Southern Ocean Islands and Antarctica before the last glacial maximum.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
32,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,7840,7841,40870,40880,"Terrestrial microarthropods of Victoria Land and Queen Maud Mountains, Antarctica: implications of climate change.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
33,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,7902,7903,41184,41194,"Islands in ice: isolated populations of Cryptopygus sverdrupi (Collembola) among Genome Vol. 59, 2016 nunataks in the Sgr Rondane Mountains, Dronning Maud Land, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
34,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,7937,7938,41382,41392,"Expanded distributional records of Collembola and Acari in southern Victoria Land, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
35,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,7983,7984,41634,41644,"Long-term isolation and recent range expansion from glacial refugia revealed for the endemic springtail Gomphiocephalus hodgsoni from Victoria Land, Antarctica.",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
36,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,8099,8100,42230,42240,Southern hemisphere springtails: could any have survived glaciation of Antarctica?,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
37,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctic Peninsula,Antarctic Peninsula,8305,8307,43174,43193,"Population structure of Friesea grisea (Collembola, Neanuridae) in the Antarctic Peninsula and Victoria Land: evidence for local genetic differentiation of pre-Pleistocene origin.",False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
38,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,East Antarctica,East Antarctica,8421,8423,43703,43718,Distribution and diversity of soil microfauna from East Antarctica: assessing the link between biotic and abiotic factors.,False,False,False,True,False,False,False,True,,,,,,,,,,,,,,,False,True,True
39,Antarcticinella monoculata,Antarcticinella monoculata,True,301,303,1774,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",True,Antarctica,Antarctica,8461,8462,43932,43942,Biodiversity and ecosystem functioning in terrestrial habitats of Antarctica.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
40,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Ross Sea,Ross Sea,91,93,540,548,"To assess arthropod distribution and diversity within the Ross Sea region, we examined mitochondrial DNA (COI) sequences for three currently recognized species of springtail (Collembola) collected from sites in the vicinity, and to the north of, the Mackay Glacier (77°S).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
41,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Western Antarctic Ice Sheet,the Western Antarctic Ice Sheet,212,216,1207,1234,"It was during this time that the Western Antarctic Ice Sheet (WAIS) was likely to have completely collapsed, potentially facilitating springtail dispersal via rafting on running waters and open seaways.",False,False,False,False,False,False,False,False,West Antarctic Ice Sheet,West Antarctic Ice Sheet,West Antarctic Ice Sheet,West Antarctic Ice Sheet,,West Antarctic Ice Sheet,True,,,,,,,False,True,True,True
42,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Antarctica,Antarctica,886,887,5224,5234,"Introduction Antarctica’s terrestrial biota is exposed to cold temperatures, low moisture levels, and steep chemical gradients (Convey et al. 2014; Hogg et al. 2014; Velasco-Castrill6n et al. 2014a).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
43,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Antarctica,Antarctica,975,976,5686,5696,"Furthermore, this limited diversity is spread across the highly fragmented 0.32% of Antarctica that is currently considered ice-free (Pugh and Convey 2008).",False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
44,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Ross Sea,Ross Sea,1254,1256,7266,7274,"Within the Ross Sea region, three biogeographic zones have been designated (northern Victoria Land, southern Victoria Land, and the Queen Maud Mountains), each with three, and in one case four, reported species of springtail for a total of 10 species within the region (Salmon 1965;",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
45,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Antarctica,Antarctica,1993,1994,11217,11227,(A) General map of Antarctica showing the study area (black box) within the Ross Sea region of the Ross Dependency.,False,False,False,True,False,True,True,True,,,,,,,,,,,,,,,False,True,True
46,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Ross Sea,Ross Sea,2004,2006,11274,11282,(A) General map of Antarctica showing the study area (black box) within the Ross Sea region of the Ross Dependency.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
47,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Gran,Mount Gran,2131,2133,11903,11913,"1, Mount Murray/Cliff Nunatak; 2, Towle Glacier; 3, Benson Glacier; 4, Tiger Island; 5, Mount Gran; 6, Pegtop Mountain; 7, Mount Seuss; 8, The Flatiron; 9, Sperm Bluff; 10, Springtail Pt; 11, St Johns Range.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
48,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Seuss,Mount Seuss,2141,2143,11938,11949,"1, Mount Murray/Cliff Nunatak; 2, Towle Glacier; 3, Benson Glacier; 4, Tiger Island; 5, Mount Gran; 6, Pegtop Mountain; 7, Mount Seuss; 8, The Flatiron; 9, Sperm Bluff; 10, Springtail Pt; 11, St Johns Range.",False,False,False,False,False,False,False,False,Mount Suess,Mount Suess,Mount Suess,Mount Suess,,Mount Suess,True,,,,,,,False,True,True,True
49,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Tiger Island,Tiger Island,3469,3471,18527,18539,"Antarcticinella monoculata was found at two new locations (Benson Glacier, Pegtop Mountain) and C. nivicolus at an additional two locations (Tiger Island, Towle Glacier).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
50,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Murray,Mt. Murray,3488,3489,18621,18631,"The widespread G. hodgsoni, previously reported as far north as Mt. Murray (Wise 1967), was not detected or collected at this location.",True,True,True,True,False,False,False,True,,,,,,,,,,,,,,,True,True,True
51,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Gran,Mt. Gran,3662,3663,19538,19546,"In contrast, the other divergent population (Gh25), previously identified at Mt. Gran (within the Mackay Glacier vicinity) by Bennett et al. 2016, was 32 mutational steps and 7.3% divergent from other nearby populations.",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
52,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mackay Glacier,Mackay Glacier,4245,4247,22456,22470,"Both G. hodgsoni and C. nivicolus had high levels of genetic variability within the immediate Mackay Glacier area (77°S), including highly divergent haplotypes for each species (Mt. Gran haplotype Gh25 at 37 steps, Springtail Point haplotypes Cn6 and Cn7 at 17 steps).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
53,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Gran,Mt. Gran,4263,4264,22540,22548,"Both G. hodgsoni and C. nivicolus had high levels of genetic variability within the immediate Mackay Glacier area (77°S), including highly divergent haplotypes for each species (Mt. Gran haplotype Gh25 at 37 steps, Springtail Point haplotypes Cn6 and Cn7 at 17 steps).",True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
54,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Mount Murray,Mt. Murray,4356,4357,23059,23069,"The application of standard molecular clock calibrations of 1.5%-2.3% sequence divergence per million years (sensu Knowlton et al. 1993; Brower 1994; Stevens et al. 2006) suggested that individuals from three of the populations from Towle Glacier and Mt. Murray (Gh23, Gh24, Cn5, Am1) diverged within the last 5 million years.",True,True,True,True,False,False,False,True,,,,,,,,,,,,,,,True,True,True
55,Cryptopygus nivicolus,Cryptopygus nivicolus,True,309,311,1833,"Key words: Antarcticinella monoculata, biomonitoring, climate change, Cryptopygus nivicolus, Gomphiocephalus hodgsoni.",False,Ross Sea,Ross Sea,4641,4643,24649,24657,The mtDNA COI sequences revealed a considerably greater diversity of collembolans than previously known in the Ross Sea region of Antarctica.,True,True,True,True,False,True,True,True,,,,,,,,,,,,,,,True,True,True
